source,region,country,year,metric_type,value
Energy Institute,Europe,Lithuania,2007,CO₂ emissions from energy (MtCO₂),13.30675572
Energy Institute,Europe,Iceland,2007,CO₂ emissions from energy (MtCO₂),3.059693324
Energy Institute,Europe,Finland,2007,CO₂ emissions from energy (MtCO₂),66.30845076
Energy Institute,Europe,Norway,2007,CO₂ emissions from energy (MtCO₂),37.46321051
Energy Institute,Europe,Belgium,2007,CO₂ emissions from energy (MtCO₂),137.7422909
Energy Institute,Europe,Slovakia,2007,CO₂ emissions from energy (MtCO₂),35.84620977
Energy Institute,Europe,Switzerland,2007,CO₂ emissions from energy (MtCO₂),42.64034886
Energy Institute,Europe,Austria,2007,CO₂ emissions from energy (MtCO₂),70.38200968
Energy Institute,Europe,Netherlands,2007,CO₂ emissions from energy (MtCO₂),229.1322363
Energy Institute,Europe,Hungary,2007,CO₂ emissions from energy (MtCO₂),54.97600053
Energy Institute,Europe,Cyprus,2007,CO₂ emissions from energy (MtCO₂),9.322075307
Energy Institute,Europe,Ukraine,2007,CO₂ emissions from energy (MtCO₂),327.4600975
Energy Institute,Europe,Denmark,2007,CO₂ emissions from energy (MtCO₂),56.76397795
Energy Institute,Europe,Estonia,2007,CO₂ emissions from energy (MtCO₂),23.65070275
Energy Institute,Europe,Germany,2008,CO₂ emissions from energy (MtCO₂),809.3684054
Energy Institute,Europe,Romania,2008,CO₂ emissions from energy (MtCO₂),95.15050252
Energy Institute,Europe,Belgium,2008,CO₂ emissions from energy (MtCO₂),139.1300681
Energy Institute,Europe,North Macedonia,2008,CO₂ emissions from energy (MtCO₂),9.476910872
Energy Institute,Europe,United Kingdom,2008,CO₂ emissions from energy (MtCO₂),562.5430027
Energy Institute,Europe,Spain,2008,CO₂ emissions from energy (MtCO₂),350.6134298
Energy Institute,Europe,France,2008,CO₂ emissions from energy (MtCO₂),370.8593751
Energy Institute,Europe,Bulgaria,2008,CO₂ emissions from energy (MtCO₂),50.14939921
Energy Institute,Europe,Greece,2008,CO₂ emissions from energy (MtCO₂),108.621754
Energy Institute,Europe,Netherlands,2008,CO₂ emissions from energy (MtCO₂),227.2197209
Energy Institute,Europe,Portugal,2008,CO₂ emissions from energy (MtCO₂),57.18512044
Energy Institute,Europe,Austria,2008,CO₂ emissions from energy (MtCO₂),70.33828682
Energy Institute,Europe,Luxembourg,2008,CO₂ emissions from energy (MtCO₂),11.94221707
Energy Institute,Europe,Slovakia,2008,CO₂ emissions from energy (MtCO₂),36.76752431
Energy Institute,Europe,Hungary,2008,CO₂ emissions from energy (MtCO₂),53.7661611
Energy Institute,Europe,Ukraine,2008,CO₂ emissions from energy (MtCO₂),317.1636776
Energy Institute,Europe,Cyprus,2008,CO₂ emissions from energy (MtCO₂),9.482366394
Energy Institute,Europe,Estonia,2008,CO₂ emissions from energy (MtCO₂),21.50244109
Energy Institute,Europe,Czech Republic,2008,CO₂ emissions from energy (MtCO₂),120.3261953
Energy Institute,Europe,Switzerland,2008,CO₂ emissions from energy (MtCO₂),44.36690785
Energy Institute,Europe,Italy,2008,CO₂ emissions from energy (MtCO₂),442.4779274
Energy Institute,Europe,Ireland,2008,CO₂ emissions from energy (MtCO₂),47.80973309
Energy Institute,Europe,Latvia,2008,CO₂ emissions from energy (MtCO₂),8.642393978
Energy Institute,Europe,Other Europe,2008,CO₂ emissions from energy (MtCO₂),111.246657
Energy Institute,Europe,Sweden,2008,CO₂ emissions from energy (MtCO₂),55.11465684
Energy Institute,Europe,Lithuania,2008,CO₂ emissions from energy (MtCO₂),13.50282082
Energy Institute,Europe,Poland,2008,CO₂ emissions from energy (MtCO₂),316.6871223
Energy Institute,Europe,Iceland,2008,CO₂ emissions from energy (MtCO₂),2.797919256
Energy Institute,Europe,Turkey,2008,CO₂ emissions from energy (MtCO₂),276.349395
Energy Institute,Europe,Denmark,2008,CO₂ emissions from energy (MtCO₂),54.2277094
Energy Institute,Europe,Croatia,2008,CO₂ emissions from energy (MtCO₂),20.93863169
Energy Institute,Europe,Norway,2008,CO₂ emissions from energy (MtCO₂),36.37396117
Energy Institute,Europe,Finland,2008,CO₂ emissions from energy (MtCO₂),58.57819222
Energy Institute,Europe,Slovenia,2008,CO₂ emissions from energy (MtCO₂),16.82293834
Energy Institute,Europe,Lithuania,2009,CO₂ emissions from energy (MtCO₂),12.23145456
Energy Institute,Europe,Ukraine,2009,CO₂ emissions from energy (MtCO₂),272.3748429
Energy Institute,Europe,Switzerland,2009,CO₂ emissions from energy (MtCO₂),43.11992861
Energy Institute,Europe,Slovenia,2009,CO₂ emissions from energy (MtCO₂),14.97335978
Energy Institute,Europe,Turkey,2009,CO₂ emissions from energy (MtCO₂),275.2845028
Energy Institute,Europe,Denmark,2009,CO₂ emissions from energy (MtCO₂),50.54699973
Energy Institute,Europe,Hungary,2009,CO₂ emissions from energy (MtCO₂),48.24749504
Energy Institute,Europe,Latvia,2009,CO₂ emissions from energy (MtCO₂),7.935115992
Energy Institute,Europe,Norway,2009,CO₂ emissions from energy (MtCO₂),35.86823118
Energy Institute,Europe,Belgium,2009,CO₂ emissions from energy (MtCO₂),124.6454902
Energy Institute,Europe,Finland,2009,CO₂ emissions from energy (MtCO₂),56.18099766
Energy Institute,Europe,France,2009,CO₂ emissions from energy (MtCO₂),354.696559
Energy Institute,Europe,Spain,2009,CO₂ emissions from energy (MtCO₂),312.2877137
Energy Institute,Europe,United Kingdom,2009,CO₂ emissions from energy (MtCO₂),513.5010508
Energy Institute,Europe,Portugal,2009,CO₂ emissions from energy (MtCO₂),56.68384716
Energy Institute,Europe,Netherlands,2009,CO₂ emissions from energy (MtCO₂),217.6754103
Energy Institute,Europe,Poland,2009,CO₂ emissions from energy (MtCO₂),302.8192063
Energy Institute,Europe,North Macedonia,2009,CO₂ emissions from energy (MtCO₂),8.818058412
Energy Institute,Europe,Cyprus,2009,CO₂ emissions from energy (MtCO₂),9.180957209
Energy Institute,Europe,Iceland,2009,CO₂ emissions from energy (MtCO₂),2.61399807
Energy Institute,Europe,Germany,2009,CO₂ emissions from energy (MtCO₂),753.5898453
Energy Institute,Europe,Estonia,2009,CO₂ emissions from energy (MtCO₂),18.58442938
Energy Institute,Europe,Bulgaria,2009,CO₂ emissions from energy (MtCO₂),43.39887132
Energy Institute,Europe,Romania,2009,CO₂ emissions from energy (MtCO₂),80.84818568
Energy Institute,Europe,Italy,2009,CO₂ emissions from energy (MtCO₂),391.5353741
Energy Institute,Europe,Austria,2009,CO₂ emissions from energy (MtCO₂),63.4848829
Energy Institute,Europe,Sweden,2009,CO₂ emissions from energy (MtCO₂),50.96095655
Energy Institute,Europe,Other Europe,2009,CO₂ emissions from energy (MtCO₂),111.5979296
Energy Institute,Europe,Croatia,2009,CO₂ emissions from energy (MtCO₂),19.61836359
Energy Institute,Europe,Greece,2009,CO₂ emissions from energy (MtCO₂),103.3772456
Energy Institute,Europe,Luxembourg,2009,CO₂ emissions from energy (MtCO₂),11.36215179
Energy Institute,Europe,Czech Republic,2009,CO₂ emissions from energy (MtCO₂),113.5314104
Energy Institute,Europe,Slovakia,2009,CO₂ emissions from energy (MtCO₂),33.70123629
Energy Institute,Europe,Ireland,2009,CO₂ emissions from energy (MtCO₂),41.86583401
Energy Institute,Europe,Italy,2010,CO₂ emissions from energy (MtCO₂),397.1161401
Energy Institute,Europe,Austria,2010,CO₂ emissions from energy (MtCO₂),68.38532601
Energy Institute,Europe,Turkey,2010,CO₂ emissions from energy (MtCO₂),276.29987
Energy Institute,Europe,Bulgaria,2010,CO₂ emissions from energy (MtCO₂),45.51692685
Energy Institute,Europe,Spain,2010,CO₂ emissions from energy (MtCO₂),295.9935317
Energy Institute,Europe,Finland,2010,CO₂ emissions from energy (MtCO₂),63.9095279
Energy Institute,Europe,Poland,2010,CO₂ emissions from energy (MtCO₂),320.7742114
Energy Institute,Europe,Lithuania,2010,CO₂ emissions from energy (MtCO₂),13.28337449
Energy Institute,Europe,Norway,2010,CO₂ emissions from energy (MtCO₂),38.1025948
Energy Institute,Europe,Croatia,2010,CO₂ emissions from energy (MtCO₂),18.84681164
Energy Institute,Europe,Ireland,2010,CO₂ emissions from energy (MtCO₂),42.15633719
Energy Institute,Europe,Iceland,2010,CO₂ emissions from energy (MtCO₂),2.533216561
Energy Institute,Europe,Slovenia,2010,CO₂ emissions from energy (MtCO₂),15.23492897
Energy Institute,Europe,Latvia,2010,CO₂ emissions from energy (MtCO₂),9.235930006
Energy Institute,Europe,Other Europe,2010,CO₂ emissions from energy (MtCO₂),111.4917431
Energy Institute,Europe,Sweden,2010,CO₂ emissions from energy (MtCO₂),55.27231535
Energy Institute,Europe,Greece,2010,CO₂ emissions from energy (MtCO₂),95.3479091
Energy Institute,Europe,United Kingdom,2010,CO₂ emissions from energy (MtCO₂),527.7951395
Energy Institute,Europe,Portugal,2010,CO₂ emissions from energy (MtCO₂),51.26594779
Energy Institute,Europe,Estonia,2010,CO₂ emissions from energy (MtCO₂),23.4295848
Energy Institute,Europe,North Macedonia,2010,CO₂ emissions from energy (MtCO₂),8.635173833
Energy Institute,Europe,Cyprus,2010,CO₂ emissions from energy (MtCO₂),8.839898165
Energy Institute,Europe,Luxembourg,2010,CO₂ emissions from energy (MtCO₂),11.96108772
Energy Institute,Europe,Netherlands,2010,CO₂ emissions from energy (MtCO₂),229.8555436
Energy Institute,Europe,Ukraine,2010,CO₂ emissions from energy (MtCO₂),288.700624
Energy Institute,Europe,Romania,2010,CO₂ emissions from energy (MtCO₂),78.25020712
Energy Institute,Europe,Slovakia,2010,CO₂ emissions from energy (MtCO₂),36.23231299
Energy Institute,Europe,Switzerland,2010,CO₂ emissions from energy (MtCO₂),44.63665839
Energy Institute,Europe,Denmark,2010,CO₂ emissions from energy (MtCO₂),52.20245113
Energy Institute,Europe,Hungary,2010,CO₂ emissions from energy (MtCO₂),48.7382549
Energy Institute,Europe,France,2010,CO₂ emissions from energy (MtCO₂),361.4289743
Energy Institute,Europe,Belgium,2010,CO₂ emissions from energy (MtCO₂),133.5082267
Energy Institute,Europe,Germany,2010,CO₂ emissions from energy (MtCO₂),783.1632711
Energy Institute,Europe,Czech Republic,2010,CO₂ emissions from energy (MtCO₂),116.5233221
Energy Institute,Europe,Turkey,2011,CO₂ emissions from energy (MtCO₂),298.8324181
Energy Institute,Europe,Belgium,2011,CO₂ emissions from energy (MtCO₂),120.6114202
Energy Institute,Europe,Luxembourg,2011,CO₂ emissions from energy (MtCO₂),11.72816262
Energy Institute,Europe,Lithuania,2011,CO₂ emissions from energy (MtCO₂),12.50271262
Energy Institute,Europe,Ireland,2011,CO₂ emissions from energy (MtCO₂),38.62444227
Energy Institute,Europe,Finland,2011,CO₂ emissions from energy (MtCO₂),57.07373549
Energy Institute,Europe,Slovenia,2011,CO₂ emissions from energy (MtCO₂),15.20832473
Energy Institute,Europe,Czech Republic,2011,CO₂ emissions from energy (MtCO₂),113.0739503
Energy Institute,Europe,Iceland,2011,CO₂ emissions from energy (MtCO₂),2.511135194
Energy Institute,Europe,North Macedonia,2011,CO₂ emissions from energy (MtCO₂),9.550703694
Energy Institute,Europe,Denmark,2011,CO₂ emissions from energy (MtCO₂),46.57724769
Energy Institute,Europe,Netherlands,2011,CO₂ emissions from energy (MtCO₂),220.8632176
Energy Institute,Europe,Sweden,2011,CO₂ emissions from energy (MtCO₂),50.4106246
Energy Institute,Europe,Switzerland,2011,CO₂ emissions from energy (MtCO₂),40.81640098
Energy Institute,Europe,Croatia,2011,CO₂ emissions from energy (MtCO₂),18.20487448
Energy Institute,Europe,Greece,2011,CO₂ emissions from energy (MtCO₂),95.41810482
Energy Institute,Europe,Other Europe,2011,CO₂ emissions from energy (MtCO₂),119.6747669
Energy Institute,Europe,France,2011,CO₂ emissions from energy (MtCO₂),338.210429
Energy Institute,Europe,Germany,2011,CO₂ emissions from energy (MtCO₂),763.6899109
Energy Institute,Europe,Austria,2011,CO₂ emissions from energy (MtCO₂),65.54853225
Energy Institute,Europe,Cyprus,2011,CO₂ emissions from energy (MtCO₂),8.702955037
Energy Institute,Europe,Hungary,2011,CO₂ emissions from energy (MtCO₂),48.72375876
Energy Institute,Europe,Ukraine,2011,CO₂ emissions from energy (MtCO₂),303.2273131
Energy Institute,Europe,Slovakia,2011,CO₂ emissions from energy (MtCO₂),33.99096525
Energy Institute,Europe,Bulgaria,2011,CO₂ emissions from energy (MtCO₂),50.46952475
Energy Institute,Europe,Portugal,2011,CO₂ emissions from energy (MtCO₂),51.10384822
Energy Institute,Europe,Italy,2011,CO₂ emissions from energy (MtCO₂),388.5468227
Energy Institute,Europe,Estonia,2011,CO₂ emissions from energy (MtCO₂),23.41970718
Energy Institute,Europe,Romania,2011,CO₂ emissions from energy (MtCO₂),84.97106782
Energy Institute,Europe,Poland,2011,CO₂ emissions from energy (MtCO₂),320.4676763
Energy Institute,Europe,United Kingdom,2011,CO₂ emissions from energy (MtCO₂),491.0800801
Energy Institute,Europe,Norway,2011,CO₂ emissions from energy (MtCO₂),37.55401508
Energy Institute,Europe,Spain,2011,CO₂ emissions from energy (MtCO₂),304.987429
Energy Institute,Europe,Latvia,2011,CO₂ emissions from energy (MtCO₂),8.299104918
Energy Institute,Europe,Estonia,2012,CO₂ emissions from energy (MtCO₂),22.84190432
Energy Institute,Europe,Czech Republic,2012,CO₂ emissions from energy (MtCO₂),109.3106721
Energy Institute,Europe,Slovakia,2012,CO₂ emissions from energy (MtCO₂),32.4632979
Energy Institute,Europe,Romania,2012,CO₂ emissions from energy (MtCO₂),81.79899257
Energy Institute,Europe,Latvia,2012,CO₂ emissions from energy (MtCO₂),8.03657377
Energy Institute,Europe,Ukraine,2012,CO₂ emissions from energy (MtCO₂),299.0515282
Energy Institute,Europe,Italy,2012,CO₂ emissions from energy (MtCO₂),370.9856995
Energy Institute,Europe,Finland,2012,CO₂ emissions from energy (MtCO₂),51.04016292
Energy Institute,Europe,Other Europe,2012,CO₂ emissions from energy (MtCO₂),111.6046246
Energy Institute,Europe,Ireland,2012,CO₂ emissions from energy (MtCO₂),38.54263541
Energy Institute,Europe,Slovenia,2012,CO₂ emissions from energy (MtCO₂),14.69439365
Energy Institute,Europe,Netherlands,2012,CO₂ emissions from energy (MtCO₂),215.7331536
Energy Institute,Europe,Denmark,2012,CO₂ emissions from energy (MtCO₂),41.33587445
Energy Institute,Europe,North Macedonia,2012,CO₂ emissions from energy (MtCO₂),9.109671252
Energy Institute,Europe,Germany,2012,CO₂ emissions from energy (MtCO₂),773.0012606
Energy Institute,Europe,Greece,2012,CO₂ emissions from energy (MtCO₂),89.07990932
Energy Institute,Europe,Sweden,2012,CO₂ emissions from energy (MtCO₂),47.36191
Energy Institute,Europe,Bulgaria,2012,CO₂ emissions from energy (MtCO₂),45.82698449
Energy Institute,Europe,Croatia,2012,CO₂ emissions from energy (MtCO₂),16.62105045
Energy Institute,Europe,Austria,2012,CO₂ emissions from energy (MtCO₂),62.47725228
Energy Institute,Europe,United Kingdom,2012,CO₂ emissions from energy (MtCO₂),509.4331782
Energy Institute,Europe,Iceland,2012,CO₂ emissions from energy (MtCO₂),2.50301478
Energy Institute,Europe,Switzerland,2012,CO₂ emissions from energy (MtCO₂),42.25159635
Energy Institute,Europe,Lithuania,2012,CO₂ emissions from energy (MtCO₂),12.45163732
Energy Institute,Europe,Cyprus,2012,CO₂ emissions from energy (MtCO₂),8.135052524
Energy Institute,Europe,Turkey,2012,CO₂ emissions from energy (MtCO₂),314.4366933
Energy Institute,Europe,Belgium,2012,CO₂ emissions from energy (MtCO₂),116.2760837
Energy Institute,Europe,Hungary,2012,CO₂ emissions from energy (MtCO₂),44.58833103
Energy Institute,Europe,Spain,2012,CO₂ emissions from energy (MtCO₂),302.5448419
Energy Institute,Europe,Norway,2012,CO₂ emissions from energy (MtCO₂),37.35877647
Energy Institute,Europe,Poland,2012,CO₂ emissions from energy (MtCO₂),305.0517894
Energy Institute,Europe,France,2012,CO₂ emissions from energy (MtCO₂),339.1516535
Energy Institute,Europe,Luxembourg,2012,CO₂ emissions from energy (MtCO₂),11.41709322
Energy Institute,Europe,Portugal,2012,CO₂ emissions from energy (MtCO₂),50.37288447
Energy Institute,Europe,Spain,2013,CO₂ emissions from energy (MtCO₂),273.5285852
Energy Institute,Europe,Belgium,2013,CO₂ emissions from energy (MtCO₂),117.3385752
Energy Institute,Europe,North Macedonia,2013,CO₂ emissions from energy (MtCO₂),8.111952233
Energy Institute,Europe,Denmark,2013,CO₂ emissions from energy (MtCO₂),43.03283352
Energy Institute,Europe,Slovakia,2013,CO₂ emissions from energy (MtCO₂),32.58058062
Energy Institute,Europe,Iceland,2013,CO₂ emissions from energy (MtCO₂),2.644527054
Energy Institute,Europe,Ireland,2013,CO₂ emissions from energy (MtCO₂),37.4867969
