source,region,country,year,metric_type,value
Energy Institute,Europe,Cyprus,2019,Primary energy consumption (EJ),0.116976604
Energy Institute,Europe,Iceland,2019,Primary energy consumption (EJ),0.227981257
Energy Institute,Europe,Slovenia,2019,Primary energy consumption (EJ),0.288008252
Energy Institute,Europe,Denmark,2019,Primary energy consumption (EJ),0.705765181
Energy Institute,Europe,Spain,2019,Primary energy consumption (EJ),5.701935869
Energy Institute,Europe,Ireland,2019,Primary energy consumption (EJ),0.674490717
Energy Institute,Europe,Czech Republic,2019,Primary energy consumption (EJ),1.720457812
Energy Institute,Europe,Hungary,2019,Primary energy consumption (EJ),0.989612983
Energy Institute,Europe,Luxembourg,2019,Primary energy consumption (EJ),0.170237696
Energy Institute,Europe,Lithuania,2019,Primary energy consumption (EJ),0.25414965
Energy Institute,Europe,Croatia,2020,Primary energy consumption (EJ),0.328962489
Energy Institute,Europe,Lithuania,2020,Primary energy consumption (EJ),0.253060147
Energy Institute,Europe,Ukraine,2020,Primary energy consumption (EJ),3.306425788
Energy Institute,Europe,Iceland,2020,Primary energy consumption (EJ),0.209093431
Energy Institute,Europe,Greece,2020,Primary energy consumption (EJ),0.997042002
Energy Institute,Europe,Cyprus,2020,Primary energy consumption (EJ),0.101812739
Energy Institute,Europe,Bulgaria,2020,Primary energy consumption (EJ),0.703346032
Energy Institute,Europe,Sweden,2020,Primary energy consumption (EJ),2.161005643
Energy Institute,Europe,Estonia,2020,Primary energy consumption (EJ),0.211439916
Energy Institute,Europe,Spain,2020,Primary energy consumption (EJ),5.122655971
Energy Institute,Europe,United Kingdom,2020,Primary energy consumption (EJ),7.09627637
Energy Institute,Europe,Latvia,2020,Primary energy consumption (EJ),0.147089258
Energy Institute,Europe,Norway,2020,Primary energy consumption (EJ),2.006448276
Energy Institute,Europe,Ireland,2020,Primary energy consumption (EJ),0.633876234
Energy Institute,Europe,Portugal,2020,Primary energy consumption (EJ),0.954891619
Energy Institute,Europe,Denmark,2020,Primary energy consumption (EJ),0.635347026
Energy Institute,Europe,Slovenia,2020,Primary energy consumption (EJ),0.278263308
Energy Institute,Europe,Austria,2020,Primary energy consumption (EJ),1.440518679
Energy Institute,Europe,Netherlands,2020,Primary energy consumption (EJ),3.564524792
Energy Institute,Europe,France,2020,Primary energy consumption (EJ),8.788198391
Energy Institute,Europe,Other Europe,2020,Primary energy consumption (EJ),1.789051216
Energy Institute,Europe,Luxembourg,2020,Primary energy consumption (EJ),0.145946864
Energy Institute,Europe,Italy,2020,Primary energy consumption (EJ),5.94706419
Energy Institute,Europe,Czech Republic,2020,Primary energy consumption (EJ),1.59324342
Energy Institute,Europe,Belgium,2020,Primary energy consumption (EJ),2.390442549
Energy Institute,Europe,Finland,2020,Primary energy consumption (EJ),1.130219666
Energy Institute,Europe,Switzerland,2020,Primary energy consumption (EJ),1.110927863
Energy Institute,Europe,Slovakia,2020,Primary energy consumption (EJ),0.652051448
Energy Institute,Europe,Romania,2020,Primary energy consumption (EJ),1.330158651
Energy Institute,Europe,Poland,2020,Primary energy consumption (EJ),4.101243407
Energy Institute,Europe,Hungary,2020,Primary energy consumption (EJ),0.973178268
Energy Institute,Europe,Germany,2020,Primary energy consumption (EJ),12.39797579
Energy Institute,Europe,North Macedonia,2020,Primary energy consumption (EJ),0.099748781
Energy Institute,Europe,Turkey,2020,Primary energy consumption (EJ),6.558394888
Energy Institute,Europe,Germany,2021,Primary energy consumption (EJ),12.760492
Energy Institute,Europe,Latvia,2021,Primary energy consumption (EJ),0.153450709
Energy Institute,Europe,Slovenia,2021,Primary energy consumption (EJ),0.275694912
Energy Institute,Europe,Turkey,2021,Primary energy consumption (EJ),7.024144003
Energy Institute,Europe,Bulgaria,2021,Primary energy consumption (EJ),0.79882408
Energy Institute,Europe,Luxembourg,2021,Primary energy consumption (EJ),0.155574859
Energy Institute,Europe,Finland,2021,Primary energy consumption (EJ),1.154303192
Energy Institute,Europe,Lithuania,2021,Primary energy consumption (EJ),0.252538174
Energy Institute,Europe,Sweden,2021,Primary energy consumption (EJ),2.281246322
Energy Institute,Europe,Ukraine,2021,Primary energy consumption (EJ),3.364980849
Energy Institute,Europe,France,2021,Primary energy consumption (EJ),9.337049734
Energy Institute,Europe,Portugal,2021,Primary energy consumption (EJ),0.959363888
Energy Institute,Europe,Netherlands,2021,Primary energy consumption (EJ),3.652613962
Energy Institute,Europe,Iceland,2021,Primary energy consumption (EJ),0.218320483
Energy Institute,Europe,Slovakia,2021,Primary energy consumption (EJ),0.702803393
Energy Institute,Europe,North Macedonia,2021,Primary energy consumption (EJ),0.10439227
Energy Institute,Europe,Czech Republic,2021,Primary energy consumption (EJ),1.679061559
Energy Institute,Europe,Denmark,2021,Primary energy consumption (EJ),0.681966336
Energy Institute,Europe,Belgium,2021,Primary energy consumption (EJ),2.658043251
Energy Institute,Europe,Italy,2021,Primary energy consumption (EJ),6.36702181
Energy Institute,Europe,Ireland,2021,Primary energy consumption (EJ),0.646005612
Energy Institute,Europe,Norway,2021,Primary energy consumption (EJ),2.046524105
Energy Institute,Europe,Austria,2021,Primary energy consumption (EJ),1.46171945
Energy Institute,Europe,Switzerland,2021,Primary energy consumption (EJ),1.073096638
Energy Institute,Europe,Poland,2021,Primary energy consumption (EJ),4.409130016
Energy Institute,Europe,Romania,2021,Primary energy consumption (EJ),1.404010807
Energy Institute,Europe,Other Europe,2021,Primary energy consumption (EJ),1.917378902
Energy Institute,Europe,Hungary,2021,Primary energy consumption (EJ),1.022250011
Energy Institute,Europe,Greece,2021,Primary energy consumption (EJ),1.089130339
Energy Institute,Europe,Cyprus,2021,Primary energy consumption (EJ),0.10743114
Energy Institute,Europe,Estonia,2021,Primary energy consumption (EJ),0.221044334
Energy Institute,Europe,Croatia,2021,Primary energy consumption (EJ),0.353923494
Energy Institute,Europe,United Kingdom,2021,Primary energy consumption (EJ),7.167449242
Energy Institute,Europe,Spain,2021,Primary energy consumption (EJ),5.508970424
Energy Institute,Europe,Croatia,2022,Primary energy consumption (EJ),0.335402346
Energy Institute,Europe,Slovakia,2022,Primary energy consumption (EJ),0.647614327
Energy Institute,Europe,Iceland,2022,Primary energy consumption (EJ),0.229444379
Energy Institute,Europe,Turkey,2022,Primary energy consumption (EJ),7.099625349
Energy Institute,Europe,Greece,2022,Primary energy consumption (EJ),1.131614851
Energy Institute,Europe,Spain,2022,Primary energy consumption (EJ),5.727710723
Energy Institute,Europe,Austria,2022,Primary energy consumption (EJ),1.367168594
Energy Institute,Europe,Switzerland,2022,Primary energy consumption (EJ),1.044394698
Energy Institute,Europe,Ukraine,2022,Primary energy consumption (EJ),2.325832273
Energy Institute,Europe,Portugal,2022,Primary energy consumption (EJ),0.945630248
Energy Institute,Europe,Ireland,2022,Primary energy consumption (EJ),0.669481285
Energy Institute,Europe,Lithuania,2022,Primary energy consumption (EJ),0.234238504
Energy Institute,Europe,Italy,2022,Primary energy consumption (EJ),6.185704757
Energy Institute,Europe,Belgium,2022,Primary energy consumption (EJ),2.500150843
Energy Institute,Europe,France,2022,Primary energy consumption (EJ),8.274814785
Energy Institute,Europe,Romania,2022,Primary energy consumption (EJ),1.2964651
Energy Institute,Europe,Czech Republic,2022,Primary energy consumption (EJ),1.640632105
Energy Institute,Europe,Other Europe,2022,Primary energy consumption (EJ),1.886223865
Energy Institute,Europe,Finland,2022,Primary energy consumption (EJ),1.154626819
Energy Institute,Europe,Hungary,2022,Primary energy consumption (EJ),0.961260971
Energy Institute,Europe,Luxembourg,2022,Primary energy consumption (EJ),0.139549061
Energy Institute,Europe,Norway,2022,Primary energy consumption (EJ),1.917768081
Energy Institute,Europe,Netherlands,2022,Primary energy consumption (EJ),3.438688738
Energy Institute,Europe,North Macedonia,2022,Primary energy consumption (EJ),0.110274411
Energy Institute,Europe,Slovenia,2022,Primary energy consumption (EJ),0.254166316
Energy Institute,Europe,Latvia,2022,Primary energy consumption (EJ),0.138509761
Energy Institute,Europe,Sweden,2022,Primary energy consumption (EJ),2.238097382
Energy Institute,Europe,Denmark,2022,Primary energy consumption (EJ),0.710200862
Energy Institute,Europe,Bulgaria,2022,Primary energy consumption (EJ),0.826111319
Energy Institute,Europe,United Kingdom,2022,Primary energy consumption (EJ),7.267842619
Energy Institute,Europe,Cyprus,2022,Primary energy consumption (EJ),0.114027936
Energy Institute,Europe,Poland,2022,Primary energy consumption (EJ),4.272725776
Energy Institute,Europe,Estonia,2022,Primary energy consumption (EJ),0.228211272
Energy Institute,Europe,Germany,2022,Primary energy consumption (EJ),12.28680094
Energy Institute,Europe,Switzerland,2023,Primary energy consumption (EJ),1.132719741
Energy Institute,Europe,Lithuania,2023,Primary energy consumption (EJ),0.238759161
Energy Institute,Europe,France,2023,Primary energy consumption (EJ),8.663878627
Energy Institute,Europe,Sweden,2023,Primary energy consumption (EJ),2.151008382
Energy Institute,Europe,Croatia,2023,Primary energy consumption (EJ),0.364183976
Energy Institute,Europe,Norway,2023,Primary energy consumption (EJ),1.991102592
Energy Institute,Europe,Bulgaria,2023,Primary energy consumption (EJ),0.717362568
Energy Institute,Europe,Netherlands,2023,Primary energy consumption (EJ),3.436284954
Energy Institute,Europe,Luxembourg,2023,Primary energy consumption (EJ),0.135164962
Energy Institute,Europe,Belgium,2023,Primary energy consumption (EJ),2.311427403
Energy Institute,Europe,Romania,2023,Primary energy consumption (EJ),1.276063796
Energy Institute,Europe,Slovenia,2023,Primary energy consumption (EJ),0.260745982
Energy Institute,Europe,Turkey,2023,Primary energy consumption (EJ),7.003076595
Energy Institute,Europe,Finland,2023,Primary energy consumption (EJ),1.195760616
Energy Institute,Europe,North Macedonia,2023,Primary energy consumption (EJ),0.120707089
Energy Institute,Europe,Other Europe,2023,Primary energy consumption (EJ),1.963272594
Energy Institute,Europe,Estonia,2023,Primary energy consumption (EJ),0.199844995
Energy Institute,Europe,Italy,2023,Primary energy consumption (EJ),5.945164294
Energy Institute,Europe,United Kingdom,2023,Primary energy consumption (EJ),6.950134171
Energy Institute,Europe,Czech Republic,2023,Primary energy consumption (EJ),1.524141708
Energy Institute,Europe,Germany,2023,Primary energy consumption (EJ),11.41037916
Energy Institute,Europe,Cyprus,2023,Primary energy consumption (EJ),0.115544875
Energy Institute,Europe,Poland,2023,Primary energy consumption (EJ),4.116415408
Energy Institute,Europe,Ukraine,2023,Primary energy consumption (EJ),2.219901369
Energy Institute,Europe,Portugal,2023,Primary energy consumption (EJ),0.948449156
Energy Institute,Europe,Spain,2023,Primary energy consumption (EJ),5.662307478
Energy Institute,Europe,Latvia,2023,Primary energy consumption (EJ),0.144837351
Energy Institute,Europe,Austria,2023,Primary energy consumption (EJ),1.385318874
Energy Institute,Europe,Denmark,2023,Primary energy consumption (EJ),0.703883054
Energy Institute,Europe,Ireland,2023,Primary energy consumption (EJ),0.650760259
Energy Institute,Europe,Hungary,2023,Primary energy consumption (EJ),0.91055862
Energy Institute,Europe,Slovakia,2023,Primary energy consumption (EJ),0.671878973
Energy Institute,Europe,Iceland,2023,Primary energy consumption (EJ),0.226213172
Energy Institute,Europe,Greece,2023,Primary energy consumption (EJ),1.098651599
Energy Institute,Middle East,Iraq,2000,Primary energy consumption (EJ),1.161584493
Energy Institute,Middle East,United Arab Emirates,2000,Primary energy consumption (EJ),1.928814888
Energy Institute,Middle East,Other Middle East,2000,Primary energy consumption (EJ),1.777367995
Energy Institute,Middle East,Saudi Arabia,2000,Primary energy consumption (EJ),4.805566669
Energy Institute,Middle East,Kuwait,2000,Primary energy consumption (EJ),0.762995303
Energy Institute,Middle East,Iran,2000,Primary energy consumption (EJ),5.027644609
Energy Institute,Middle East,Qatar,2000,Primary energy consumption (EJ),0.485440128
Energy Institute,Middle East,Israel,2000,Primary energy consumption (EJ),0.818536094
Energy Institute,Middle East,Oman,2000,Primary energy consumption (EJ),0.399325212
Energy Institute,Middle East,Saudi Arabia,2001,Primary energy consumption (EJ),5.12039664
Energy Institute,Middle East,Iran,2001,Primary energy consumption (EJ),5.371709789
Energy Institute,Middle East,Other Middle East,2001,Primary energy consumption (EJ),1.827297315
Energy Institute,Middle East,Oman,2001,Primary energy consumption (EJ),0.443373667
Energy Institute,Middle East,Kuwait,2001,Primary energy consumption (EJ),0.771499227
Energy Institute,Middle East,Iraq,2001,Primary energy consumption (EJ),1.297602557
Energy Institute,Middle East,Israel,2001,Primary energy consumption (EJ),0.817964841
Energy Institute,Middle East,Qatar,2001,Primary energy consumption (EJ),0.466660686
Energy Institute,Middle East,United Arab Emirates,2001,Primary energy consumption (EJ),1.949637699
Energy Institute,Middle East,Iraq,2002,Primary energy consumption (EJ),1.233344547
Energy Institute,Middle East,Kuwait,2002,Primary energy consumption (EJ),0.816587124
Energy Institute,Middle East,Israel,2002,Primary energy consumption (EJ),0.834417073
Energy Institute,Middle East,Oman,2002,Primary energy consumption (EJ),0.472009799
Energy Institute,Middle East,United Arab Emirates,2002,Primary energy consumption (EJ),2.130095324
Energy Institute,Middle East,Other Middle East,2002,Primary energy consumption (EJ),1.89413095
Energy Institute,Middle East,Saudi Arabia,2002,Primary energy consumption (EJ),5.332977745
Energy Institute,Middle East,Iran,2002,Primary energy consumption (EJ),5.854923745
Energy Institute,Middle East,Qatar,2002,Primary energy consumption (EJ),0.513715044
Energy Institute,Middle East,Qatar,2003,Primary energy consumption (EJ),0.589031398
Energy Institute,Middle East,Iran,2003,Primary energy consumption (EJ),5.962300187
Energy Institute,Middle East,Kuwait,2003,Primary energy consumption (EJ),0.975926329
